# file:line name lines nest params
src/anti/bindexpr.c:228 converted 18 2 3
src/anti/bindexpr.c:247 primary 66 4 1
src/anti/bindexpr.c:314 unary 34 2 1
src/anti/bindexpr.c:351 common 25 2 2
src/anti/bindexpr.c:377 apply 73 3 4
src/anti/bindexpr.c:452 binary 28 3 2
src/anti/bindexpr.c:481 conditional 4 0 1
src/anti/bindexpr.c:486 bind_eval 18 1 5
src/anti/bindexpr.c:509 bind_float_text 12 1 3
src/anti/bindexpr.c:522 string_text 23 3 2
src/anti/bindexpr.c:546 bind_eval_const 52 3 4
src/anti/bindtype.c:13 bind_list_add 14 2 2
src/anti/bindtype.c:28 bind_strndup 7 0 3
src/anti/bindtype.c:36 bind_strdup 4 0 2
src/anti/bindtype.c:41 bind_warn 11 0 3
src/anti/bindtype.c:53 bind_type_new 7 0 2
src/anti/bindtype.c:61 scalar 7 0 2
src/anti/bindtype.c:89 bind_known_name 18 2 2
src/anti/bindtype.c:108 bind_is_keyword 17 0 1
src/anti/bindtype.c:126 bind_last_segment 6 0 1
src/anti/bindtype.c:144 bind_frameworks 13 1 2
src/anti/bindtype.c:173 next 62 3 1
src/anti/bindtype.c:236 is_word 5 0 2
src/anti/bindtype.c:242 is_qualifier 15 2 1
src/anti/bindtype.c:258 unsupported 7 0 1
src/anti/bindtype.c:274 builtin 36 1 2
src/anti/bindtype.c:315 specifiers 108 4 1
src/anti/bindtype.c:424 pointer_to 8 0 2
src/anti/bindtype.c:434 function_of 47 2 2
src/anti/bindtype.c:484 suffixes 34 3 2
src/anti/bindtype.c:521 group_end 17 2 1
src/anti/bindtype.c:539 declarator 40 3 2
src/anti/bindtype.c:580 parse_type 11 1 1
src/anti/bindtype.c:592 bind_parse_type 17 1 3
src/anti/bindwrite.c:18 spell_function 27 2 2
src/anti/bindwrite.c:50 spell_pointer 31 2 2
src/anti/bindwrite.c:82 spell 51 2 3
src/anti/bindwrite.c:134 record_fields_spell 17 2 2
src/anti/bindwrite.c:152 bind_settle 72 3 1
src/anti/bindwrite.c:227 name_of 7 1 2
src/anti/bindwrite.c:235 doc_of 17 2 3
src/anti/bindwrite.c:253 write_record 34 2 2
src/anti/bindwrite.c:288 write_enum 18 1 2
src/anti/bindwrite.c:307 write_function 38 2 2
src/anti/bindwrite.c:346 bind_write_module 44 2 2
src/anti/bindwrite.c:391 bind_needs_shim 12 2 1
src/anti/bindwrite.c:411 declare 20 2 3
src/anti/bindwrite.c:432 write_defines 14 2 2
src/anti/bindwrite.c:453 bind_write_shim 55 3 2
src/anti/bindwrite.c:521 enum_named 13 2 2
src/anti/bindwrite.c:535 cut 7 1 2
src/anti/bindwrite.c:544 settable 61 4 4
src/anti/bindwrite.c:606 setting_free 7 0 1
src/anti/bindwrite.c:616 probed 4 0 1
src/anti/bindwrite.c:621 bind_write_probe_c 44 3 2
src/anti/bindwrite.c:666 bind_write_probe_anti 57 3 2
src/anti/build.c:45 die_out_of_memory 5 0 0
src/anti/build.c:51 read_file 15 1 2
src/anti/build.c:67 write_text 17 1 2
src/anti/build.c:92 strings_add 12 2 2
src/anti/build.c:105 strings_free 5 0 1
src/anti/build.c:147 cache_key 16 1 5
src/anti/build.c:166 cached 14 0 2
src/anti/build.c:183 drop_key 8 0 1
src/anti/build.c:192 write_key 10 0 2
src/anti/build.c:204 base_options 25 1 4
src/anti/build.c:231 header_options 17 1 2
src/anti/build.c:251 graph_libraries 11 2 2
src/anti/build.c:264 module_library 32 1 6
src/anti/build.c:300 module_object 44 2 7
src/anti/build.c:347 library_module 25 1 2
src/anti/build.c:374 copy_into 13 1 3
src/anti/build.c:390 linking_module 11 2 1
src/anti/build.c:404 root_module 11 2 1
src/anti/build.c:418 build_dev 83 2 6
src/anti/build.c:504 build_release 12 0 5
src/anti/build.c:519 archive_stem 12 1 3
src/anti/build.c:538 build_symbols 73 2 6
src/anti/build.c:613 library_name 16 1 4
src/anti/build.c:632 build_c_library 31 1 4
src/anti/build.c:668 link_frameworks 28 1 5
src/anti/build.c:698 build_target 120 3 3
src/anti/build.c:828 path_dependency 42 1 3
src/anti/build.c:873 build_targets 54 3 3
src/anti/build.c:929 read_units 29 2 1
src/anti/build.c:959 build_free 28 1 1
src/anti/build.c:988 build_project 105 3 2
src/anti/build.c:1094 build_run 4 0 1
src/anti/build.c:1100 starter_module 8 0 2
src/anti/build.c:1109 build_new 52 1 1
src/anti/check.c:53 out_of_memory 5 0 0
src/anti/check.c:59 read_file 16 1 2
src/anti/check.c:76 write_file 17 1 2
src/anti/check.c:96 flat_path 8 1 2
src/anti/check.c:106 base_options 14 1 4
src/anti/check.c:124 front_end_class 52 3 8
src/anti/check.c:177 blocks_add 13 2 2
src/anti/check.c:191 blocks_free 13 1 1
src/anti/check.c:206 line_end 9 1 2
src/anti/check.c:217 fence 18 1 5
src/anti/check.c:239 collect_blocks 41 4 4
src/anti/check.c:281 collect_item_blocks 17 1 2
src/anti/check.c:303 wrap_block 10 1 3
src/anti/check.c:317 compile_block 67 2 5
src/anti/check.c:386 unit_blocks 39 2 5
src/anti/check.c:429 first_difference 16 2 2
src/anti/check.c:449 format_class 29 2 2
src/anti/check.c:481 project_sources 13 1 3
src/anti/check.c:495 check_run 158 2 8
src/anti/deps.c:32 die_out_of_memory 5 0 0
src/anti/deps.c:38 read_file 15 1 2
src/anti/deps.c:55 version_part 13 1 1
src/anti/deps.c:69 deps_version_compare 13 2 2
src/anti/deps.c:85 next_major 7 0 2
src/anti/deps.c:93 deps_satisfies 20 1 2
src/anti/deps.c:134 requirement_free 7 0 1
src/anti/deps.c:142 package_free 16 1 1
src/anti/deps.c:159 deps_free 10 1 1
src/anti/deps.c:170 graph_package 11 2 2
src/anti/deps.c:182 graph_add 16 1 2
src/anti/deps.c:199 package_module 18 2 2
src/anti/deps.c:220 require 29 2 5
src/anti/deps.c:251 satisfies_all 14 2 3
src/anti/deps.c:268 resolve_path 9 1 3
src/anti/deps.c:280 library_header 35 1 4
src/anti/deps.c:318 module_of_file 26 2 3
src/anti/deps.c:347 resolve_from_path 85 4 3
src/anti/deps.c:434 value_of 12 1 2
src/anti/deps.c:449 value_at 11 0 4
src/anti/deps.c:463 resolve_from_index 100 2 5
src/anti/deps.c:566 resolve_from_repo 57 3 3
src/anti/deps.c:626 source_of 19 2 2
src/anti/deps.c:648 walk_round 45 2 2
src/anti/deps.c:696 lock_read 51 3 2
src/anti/deps.c:748 lock_write 44 2 2
src/anti/deps.c:797 lock_answers 37 3 3
src/anti/deps.c:838 fetch_all 27 3 2
src/anti/deps.c:868 graphs_equal 28 3 2
src/anti/deps.c:897 deps_resolve 78 2 6
src/anti/doc.c:75 out_of_memory 5 0 0
src/anti/doc.c:81 write_file 17 1 2
src/anti/doc.c:99 entry_add 18 2 3
src/anti/doc.c:118 entry_free 15 1 1
src/anti/doc.c:134 page_free 10 1 1
src/anti/doc.c:147 name_is 4 0 2
src/anti/doc.c:154 visibility_word 9 1 1
src/anti/doc.c:167 declared_result 10 1 1
src/anti/doc.c:180 declared_params 9 1 2
src/anti/doc.c:195 fn_signature 34 2 9
src/anti/doc.c:233 const_value 26 2 2
src/anti/doc.c:261 type_signature 43 2 4
src/anti/doc.c:307 field_signature 24 1 3
src/anti/doc.c:334 variant_cases 30 2 2
src/anti/doc.c:366 enum_values 15 1 2
src/anti/doc.c:385 body_entries 81 3 3
src/anti/doc.c:471 interface_item 34 1 2
src/anti/doc.c:508 tree_item 51 4 3
src/anti/doc.c:562 escape_html 14 2 3
src/anti/doc.c:580 is_name 32 3 2
src/anti/doc.c:613 same 4 0 3
src/anti/doc.c:620 last_segment 6 0 1
src/anti/doc.c:628 last_dot 10 2 2
src/anti/doc.c:639 is_item 12 2 3
src/anti/doc.c:658 resolve_name 52 2 4
src/anti/doc.c:714 inline_html 60 3 4
src/anti/doc.c:776 line_of 9 1 3
src/anti/doc.c:786 lead_of 9 1 3
src/anti/doc.c:799 doc_html 96 3 4
src/anti/doc.c:900 doc_markdown 11 1 3
src/anti/doc.c:912 doc_body 12 1 4
src/anti/doc.c:926 entry_list 40 4 6
src/anti/doc.c:967 entry_page 34 2 4
src/anti/doc.c:1002 page_render 33 2 3
src/anti/doc.c:1038 first_paragraph 22 3 4
src/anti/doc.c:1061 index_render 41 3 4
src/anti/doc.c:1105 suffix_of 4 0 1
src/anti/doc.c:1111 is_library 7 0 1
src/anti/doc.c:1125 write_interfaces 47 2 8
src/anti/doc.c:1173 doc_run 136 3 10
src/anti/files.c:22 make_one 8 0 1
src/anti/files.c:31 make_dirs 21 2 1
src/anti/files.c:53 remove_tree 66 3 1
src/anti/files.c:120 copy_file 26 2 2
src/anti/files.c:147 copy_program 16 1 2
src/anti/files.c:164 list_add 15 2 2
src/anti/files.c:180 ends_with 7 0 2
src/anti/files.c:188 by_path 7 0 2
src/anti/files.c:198 walk 62 3 4
src/anti/files.c:261 list_tree 11 1 3
src/anti/files.c:273 list_dir 11 1 2
src/anti/files.c:285 file_list_free 12 1 1
src/anti/files.c:298 path_exists 9 0 1
src/anti/fmt.c:33 out_of_memory 5 0 0
src/anti/fmt.c:62 add_piece 14 2 1
src/anti/fmt.c:77 newlines_in 9 1 3
src/anti/fmt.c:88 starts_line 14 2 2
src/anti/fmt.c:105 scan_gap 36 3 6
src/anti/fmt.c:144 collect 36 2 4
src/anti/fmt.c:181 kind_at 7 1 2
src/anti/fmt.c:191 pair_braces 39 2 1
src/anti/fmt.c:274 text_clear 7 1 1
src/anti/fmt.c:282 push_frame 13 2 2
src/anti/fmt.c:296 push_bracket 14 2 2
src/anti/fmt.c:311 flush 23 1 1
src/anti/fmt.c:339 contextual_word 12 2 2
src/anti/fmt.c:354 type_word 40 1 1
src/anti/fmt.c:397 ends_value 28 1 2
src/anti/fmt.c:429 last_ends_value 11 1 1
src/anti/fmt.c:445 last_opens_value 15 1 1
src/anti/fmt.c:463 call_word 20 1 1
src/anti/fmt.c:486 opens_type 6 0 1
src/anti/fmt.c:495 prefix_operator 20 1 2
src/anti/fmt.c:517 space_before 62 1 2
src/anti/fmt.c:580 append_piece 12 1 3
src/anti/fmt.c:593 reset_statement 8 0 1
src/anti/fmt.c:604 item_word 16 1 1
src/anti/fmt.c:621 governing_word 21 1 1
src/anti/fmt.c:643 note_token 12 1 2
src/anti/fmt.c:656 classify 10 1 1
src/anti/fmt.c:669 columns_of 14 2 2
src/anti/fmt.c:686 wrap_paragraph 43 2 6
src/anti/fmt.c:731 doc_indent 9 1 2
src/anti/fmt.c:741 starts_with 6 0 3
src/anti/fmt.c:752 wrap_doc 82 3 4
src/anti/fmt.c:836 marker_length 4 0 1
src/anti/fmt.c:843 strip_gutter 42 3 1
src/anti/fmt.c:888 flush_doc_line 12 1 1
src/anti/fmt.c:903 emit_doc 61 3 2
src/anti/fmt.c:965 is_doc 5 0 1
src/anti/fmt.c:973 emit_comment 32 3 2
src/anti/fmt.c:1008 joins_do 7 0 3
src/anti/fmt.c:1016 emit_brace_open 28 1 3
src/anti/fmt.c:1045 emit_brace_close 32 2 2
src/anti/fmt.c:1078 emit_token 83 3 4
src/anti/fmt.c:1164 breaks_line 32 1 4
src/anti/fmt.c:1197 fmt_source 57 3 3
src/anti/fmt.c:1255 read_file 16 1 2
src/anti/fmt.c:1272 write_file 16 1 2
src/anti/fmt.c:1289 fmt_run 41 3 3
src/anti/jsontree.c:19 fail 18 2 2
src/anti/jsontree.c:40 read_string 20 1 3
src/anti/jsontree.c:70 list_add 24 2 3
src/anti/jsontree.c:95 list_move 18 2 4
src/anti/jsontree.c:116 read_members 36 3 3
src/anti/jsontree.c:153 read_elements 24 3 3
src/anti/jsontree.c:178 read_value 58 1 2
src/anti/jsontree.c:237 json_read 25 1 5
src/anti/jsontree.c:263 json_free 5 0 1
src/anti/jsontree.c:269 json_get 15 2 2
src/anti/jsontree.c:285 json_string 4 0 1
src/anti/jsontree.c:290 json_member_string 5 0 2
src/anti/jsontree.c:296 json_integer 6 0 2
src/anti/jsontree.c:303 json_member_true 6 0 2
src/anti/main.c:24 usage 118 0 1
src/anti/main.c:144 symbols_command 46 2 2
src/anti/main.c:193 default_sysroot 12 1 1
src/anti/main.c:210 default_runtime 4 0 1
src/anti/main.c:215 main 422 4 2
src/anti/manifest.c:17 die_out_of_memory 5 0 0
src/anti/manifest.c:23 read_file 15 1 2
src/anti/manifest.c:41 interface_of 17 1 3
src/anti/manifest.c:61 add_entry 18 2 3
src/anti/manifest.c:80 manifest_inject_read 48 2 3
src/anti/manifest.c:130 value_of 12 1 2
src/anti/manifest.c:143 manifest_layout_read 34 1 4
src/anti/manifest.c:178 manifest_inject_free 10 1 1
src/anti/manifest.c:191 text_of_key 10 1 3
src/anti/manifest.c:203 array_of_key 28 3 4
src/anti/manifest.c:234 key_at 6 0 2
src/anti/manifest.c:244 last_segment 6 0 1
src/anti/manifest.c:252 dependency_of 23 2 3
src/anti/manifest.c:278 read_tables 50 3 3
src/anti/manifest.c:329 manifest_read 82 2 3
src/anti/manifest.c:412 manifest_repository_url 12 2 2
src/anti/manifest.c:425 manifest_free 40 1 1
src/anti/repo.c:33 read_file 15 1 2
src/anti/repo.c:49 write_file 16 1 3
src/anti/repo.c:66 repo_cache_dir 9 1 1
src/anti/repo.c:78 is_loopback 14 2 2
src/anti/repo.c:93 repo_url_allowed 19 2 1
src/anti/repo.c:115 file_url_path 20 1 2
src/anti/repo.c:140 fetch 66 3 3
src/anti/repo.c:209 checked_recently 13 1 1
src/anti/repo.c:223 write_stamp 8 0 1
src/anti/repo.c:235 index_dir 14 1 3
src/anti/repo.c:250 repo_index 37 1 4
src/anti/repo.c:288 repo_module 48 2 7
src/anti/sdk.c:25 read_file 15 1 2
src/anti/sdk.c:41 write_line 10 1 2
src/anti/sdk.c:54 sdk_version 23 2 2
src/anti/sdk.c:78 is_stub 5 0 1
src/anti/sdk.c:88 copy_stubs 41 3 3
src/anti/sdk.c:131 sdk_export 78 2 2
src/anti/sdk.c:212 unpack 42 2 3
src/anti/sdk.c:255 sdk_import 34 2 2
src/anti/symmap.c:33 die_out_of_memory 5 0 0
src/anti/symmap.c:39 read_file 16 1 2
src/anti/symmap.c:56 write_text 17 1 2
src/anti/symmap.c:74 add_function 20 2 4
src/anti/symmap.c:95 by_address 10 1 2
src/anti/symmap.c:108 elf_lines 16 2 2
src/anti/symmap.c:128 macho_lines 38 3 2
src/anti/symmap.c:167 symmap_build_id 34 3 2
src/anti/symmap.c:202 symmap_write 57 2 4
src/anti/syms.c:41 die_out_of_memory 5 0 0
src/anti/syms.c:47 read_all 15 1 2
src/anti/syms.c:63 ends_with 7 0 2
src/anti/syms.c:78 texts_add 18 2 3
src/anti/syms.c:97 texts_free 10 1 1
src/anti/syms.c:109 base_name 10 1 1
src/anti/syms.c:121 directory_of 13 2 2
src/anti/syms.c:135 is_absolute 5 0 1
src/anti/syms.c:142 resolved 8 1 3
src/anti/syms.c:154 stem_of 15 2 2
src/anti/syms.c:173 notice_of 54 3 3
src/anti/syms.c:232 is_program 14 1 2
src/anti/syms.c:261 binaries_free 12 1 1
src/anti/syms.c:276 add_binary 37 2 2
src/anti/syms.c:323 configuration_free 7 0 1
src/anti/syms.c:340 read_configuration 86 4 4
src/anti/syms.c:432 find_binaries 82 4 2
src/anti/syms.c:532 units_add 16 2 1
src/anti/syms.c:549 units_free 16 1 1
src/anti/syms.c:567 unit_entry 11 2 2
src/anti/syms.c:580 map_id 11 1 2
src/anti/syms.c:594 load_deployment 62 4 4
src/anti/syms.c:660 load_archive 53 2 2
src/anti/syms.c:715 unit_of 11 2 2
src/anti/syms.c:729 same_module 13 0 2
src/anti/syms.c:744 archive_of 16 1 3
src/anti/syms.c:764 state_name 4 0 1
src/anti/syms.c:771 state_of 16 2 3
src/anti/syms.c:791 toml_literal 10 2 3
src/anti/syms.c:802 syms_inventory 85 3 3
src/anti/syms.c:888 syms_check 43 3 3
src/anti/syms.c:943 map_lookup 33 4 3
src/anti/syms.c:977 get64 10 1 1
src/anti/syms.c:988 get32 5 0 1
src/anti/syms.c:997 macho_text 26 2 2
src/anti/syms.c:1027 resolve_frame 81 5 3
src/anti/syms.c:1113 syms_resolve 65 5 3
src/anti/test.c:43 named 6 0 2
src/anti/test.c:50 die_out_of_memory 5 0 0
src/anti/test.c:56 read_file 16 1 2
src/anti/test.c:73 write_file 17 1 2
src/anti/test.c:93 library_path 31 2 3
src/anti/test.c:127 read_unit 61 2 5
src/anti/test.c:190 base_options 22 1 5
src/anti/test.c:214 compile_library 9 0 2
src/anti/test.c:225 compile_object 21 0 3
src/anti/test.c:253 imports_free 11 1 1
src/anti/test.c:272 compile_imports 62 2 5
src/anti/test.c:340 write_runner 30 2 2
src/anti/test.c:374 runner_frameworks 16 0 4
src/anti/test.c:391 run_unit 79 2 4
src/anti/test.c:471 test_run 78 2 10
src/anti/units.c:21 out_of_memory 5 0 0
src/anti/units.c:27 read_file 16 1 2
src/anti/units.c:44 unit_file 24 1 4
src/anti/units.c:69 unit_read 60 2 5
src/anti/units.c:130 unit_free 11 1 1
src/anti/units.c:142 unit_order 43 5 3
src/anti/zip.c:33 put16 8 0 2
src/anti/zip.c:42 put32 10 0 2
src/anti/zip.c:54 crc32_of 14 2 2
src/anti/zip.c:69 read_file 16 1 2
src/anti/zip.c:86 zip_write 93 3 3
src/anti/zip.c:180 get16 4 0 1
src/anti/zip.c:185 get32 5 0 1
src/anti/zip.c:193 find_end 18 2 2
src/anti/zip.c:212 zip_read 57 2 2
src/anti/zip.c:270 zip_archive_free 11 1 1
src/anti/zip.c:301 need 14 2 3
src/anti/zip.c:316 decode 24 2 2
src/anti/zip.c:343 construct 27 2 3
src/anti/zip.c:371 codes 52 2 3
src/anti/zip.c:424 fixed 26 1 1
src/anti/zip.c:451 dynamic 74 3 1
src/anti/zip.c:526 stored 21 1 1
src/anti/zip.c:548 inflate 24 2 3
src/anti/zip.c:573 zip_unpack 31 2 3
